# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1622356748, 28061536, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356754, 28064076, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356759, 28066583, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356764, 28069125, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356769, 28071280, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356774, 28073708, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356780, 28076155, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356785, 28078572, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356790, 28081075, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356795, 28083307, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356800, 28085761, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356805, 28088187, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356810, 28090575, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356816, 28092956, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356821, 28095486, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356826, 28098045, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356831, 28100541, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356837, 28102973, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356842, 28105435, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356847, 28107827, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356852, 28110323, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356857, 28112669, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356862, 28115177, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356868, 28117629, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356873, 28120243, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356878, 28122712, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356883, 28125131, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356888, 28127681, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356894, 28130129, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356899, 28132592, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356904, 28135050, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356909, 28137512, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356914, 28139895, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356919, 28142365, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356925, 28144687, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356930, 28147103, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356935, 28149530, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356940, 28151955, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356945, 28154463, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356950, 28156801, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356955, 28159116, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356960, 28161455, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356965, 28163679, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356970, 28165898, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356976, 28168242, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356981, 28170606, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356986, 28172964, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356991, 28175363, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622356996, 28177801, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357001, 28179954, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357006, 28182300, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357012, 28184629, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357017, 28186855, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357022, 28189206, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357027, 28191473, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357032, 28193903, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357038, 28196311, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357043, 28198623, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357048, 28200918, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357053, 28203204, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357059, 28205466, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357064, 28207742, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357069, 28209942, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357074, 28212260, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357079, 28214498, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357084, 28216760, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357090, 28219049, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357095, 28221325, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357100, 28223582, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357105, 28225874, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357110, 28228233, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357116, 28230456, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357121, 28232835, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357126, 28235026, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357131, 28237288, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357136, 28239524, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357141, 28241891, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357147, 28244233, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357152, 28246562, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357157, 28249091, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357162, 28251444, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357168, 28253888, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357173, 28256286, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357178, 28258602, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357183, 28261014, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357188, 28263435, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357193, 28265872, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357199, 28268432, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357204, 28270944, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357209, 28273486, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357214, 28275913, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357219, 28278508, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357224, 28280916, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357230, 28283418, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357235, 28285924, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357240, 28288244, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357245, 28290740, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357251, 28293301, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357256, 28295588, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357261, 28298151, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357266, 28300687, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357271, 28303098, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357276, 28305540, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357282, 28308054, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357287, 28310553, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357292, 28312992, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357297, 28315438, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357302, 28318000, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357307, 28320223, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357312, 28322799, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357317, 28325200, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357323, 28327791, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357328, 28330356, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357333, 28332879, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357338, 28335406, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357344, 28337945, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357349, 28340456, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357354, 28342932, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357359, 28345405, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357364, 28347969, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357370, 28350574, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357375, 28353097, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357380, 28355597, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357385, 28358114, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357390, 28360687, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357395, 28363054, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357400, 28365475, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357405, 28367934, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357411, 28370477, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357416, 28372988, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357421, 28375451, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357426, 28378067, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357431, 28380585, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357436, 28383003, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357442, 28385548, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357447, 28388080, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357452, 28390555, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357457, 28393083, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357462, 28395657, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357468, 28398194, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357473, 28400571, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357478, 28403074, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357483, 28405537, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357488, 28408089, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357494, 28410634, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357499, 28413111, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357504, 28415716, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357509, 28418184, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357514, 28420737, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357520, 28423305, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357525, 28425837, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357530, 28428249, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357535, 28430826, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357540, 28433263, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357545, 28435773, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357551, 28438265, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357556, 28440764, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357561, 28443212, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357566, 28445691, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357571, 28448189, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357576, 28450669, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357581, 28453064, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357587, 28455745, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357592, 28458180, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357597, 28460597, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357602, 28463196, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357607, 28465719, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357613, 28468304, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357618, 28470760, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357623, 28473336, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357628, 28475920, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357634, 28478439, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357639, 28481021, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357644, 28483458, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357649, 28486040, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357654, 28488495, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357659, 28491024, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357665, 28493455, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357670, 28495925, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357675, 28498424, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357680, 28500978, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357685, 28503512, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357690, 28505960, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357696, 28508514, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357701, 28511101, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357706, 28513551, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357711, 28516009, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357716, 28518514, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357722, 28521132, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357727, 28523696, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357732, 28526150, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357737, 28528646, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357743, 28531294, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357748, 28533733, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357753, 28536174, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357758, 28538767, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357763, 28541368, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357768, 28543654, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357774, 28545979, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357779, 28548344, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357784, 28550801, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357789, 28553246, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357794, 28555738, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357799, 28558225, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357804, 28560721, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357810, 28563225, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357815, 28565599, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357820, 28568148, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357825, 28570674, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357830, 28573233, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357835, 28575674, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357840, 28578243, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357846, 28580848, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357851, 28583276, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357856, 28585748, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357861, 28588161, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357866, 28590693, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357871, 28593270, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357876, 28595641, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357882, 28598018, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357887, 28600375, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357892, 28602709, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357897, 28604955, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357902, 28607410, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357907, 28609885, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357912, 28612403, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357918, 28615002, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357923, 28617507, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357928, 28619870, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357933, 28622179, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357938, 28624666, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357944, 28627218, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357949, 28629709, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357954, 28632115, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357959, 28634533, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357964, 28636901, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357970, 28639308, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357975, 28641676, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357980, 28644109, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357985, 28646658, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357990, 28648969, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622357995, 28651309, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358001, 28653830, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358006, 28656285, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358011, 28658813, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358016, 28661245, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358021, 28663734, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358027, 28666249, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358032, 28668795, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358037, 28671184, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358042, 28673715, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358047, 28676199, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358053, 28678843, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358058, 28681384, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358063, 28683641, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358068, 28686100, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358074, 28688526, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358079, 28690950, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358084, 28693354, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358089, 28695750, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358094, 28698276, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358100, 28700807, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358105, 28703251, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358110, 28705802, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358115, 28708273, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358120, 28710828, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358125, 28713210, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358131, 28715695, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358136, 28718181, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358141, 28720447, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358146, 28722805, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358151, 28725030, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358156, 28727609, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358162, 28730074, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358167, 28732590, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358172, 28735132, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358177, 28737675, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358183, 28740165, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358188, 28742673, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358193, 28745199, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358198, 28747680, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358203, 28750245, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358208, 28752748, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358213, 28755216, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358219, 28757691, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358224, 28760041, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358229, 28762513, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358234, 28764942, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358239, 28767435, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358244, 28770049, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358249, 28772443, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358255, 28774998, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358260, 28777553, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358265, 28780017, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358270, 28782623, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358275, 28785094, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358280, 28787575, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358285, 28790004, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358290, 28792431, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358296, 28794977, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358301, 28797468, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358306, 28799851, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358311, 28802338, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358317, 28804886, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358322, 28807430, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358327, 28809915, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358332, 28812323, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358337, 28814871, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358343, 28817443, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358348, 28819849, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358353, 28822337, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358358, 28824904, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358363, 28827481, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358368, 28829754, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358374, 28832183, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358379, 28834553, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358384, 28836952, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358389, 28839505, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358395, 28842031, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358400, 28844635, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358405, 28847276, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358410, 28849673, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358415, 28852115, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358420, 28854598, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358426, 28857073, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358431, 28859512, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358436, 28862061, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358441, 28864512, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358446, 28867028, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358451, 28869647, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
1622358456, 28872031, 0, 6, 0, 0, 0.05%, 0, 0, 1, 0.00
